path,location,category,tracked,size,sha256_if_reasonable,current_role,recommended_action,reason
frontend/jpda.py,server,source,False,8716,bde4408daf09fbc20b2deb8455de7b46bf6d07a494fc098fcd024d7019ca48ed,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
frontend/measurement_mixture.py,server,source,False,5546,6357b4519012f81aa2e235e11424b77001bf5adbec7e2ccf5481990132158dc5,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
frontend/ofdm_echo.py,server,source,False,9282,43265204a3edd81aeadc1cb66dda10ac3200c8637c981a3f94161ba6f8e47ef0,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
frontend/pack_symbol_dataset.py,server,source,False,11680,f964fef067a008e4474fd03b315c4ed033a7463e616d45707c978e6c438d192d,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
frontend/review_source.py,server,source,False,5406,a6bd13f5f8c68bfedf9953d15d6bd16beccfb622809daa00ac6546fa390a8f4f,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
frontend/run_echo_audit.py,server,source,False,15924,2bc4e0aec243b1b82293dd69bbe302ad649061e977d4da0d02750b37d1e4104d,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
frontend/run_frontend.py,server,source,False,16282,edb8ec5f296cad983efc22f6312e0b297d76bd5128488e54ee74405d27887f89,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
frontend/run_symbol_frontend.py,server,source,False,7323,0ae6f6652f3455b49326fb4a3b5fa5a55667214672e795e857bed42bd6f8d802,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
frontend/scene_manifest.py,server,source,False,15526,4482c0c61dd24cea6e869c35a927c013c74c9f8d82ef3755ea74b96c3b4e15a4,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
frontend/sensing/__init__.py,github,source,True,202,cc84e0964bf7904b6dad2d0a5a5139e209e87e9ab19cfea762541ff7cbef92bd,source at the github side,KEEP,tracked at the Stage-2 development baseline
frontend/sensing/__init__.py,windows,source,False,202,cc84e0964bf7904b6dad2d0a5a5139e209e87e9ab19cfea762541ff7cbef92bd,source at the windows side,KEEP,working copy matches the Stage-2 baseline
frontend/sensing/__init__.py,server,source,False,202,cc84e0964bf7904b6dad2d0a5a5139e209e87e9ab19cfea762541ff7cbef92bd,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
frontend/sensing/coords.py,github,source,True,5274,318d401f6ec318ed1d69bf84d75913a4a5a5d502acca8e814d02f1fba3a0fe63,source at the github side,KEEP,tracked at the Stage-2 development baseline
frontend/sensing/coords.py,windows,source,False,5274,318d401f6ec318ed1d69bf84d75913a4a5a5d502acca8e814d02f1fba3a0fe63,source at the windows side,KEEP,working copy matches the Stage-2 baseline
frontend/sensing/coords.py,server,source,False,5274,318d401f6ec318ed1d69bf84d75913a4a5a5d502acca8e814d02f1fba3a0fe63,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
frontend/sensing/detector.py,github,source,True,12003,f6b8d70dcd0b6941b846678107e83bfcf541d6de902becb6dcf7028b89cf383d,source at the github side,KEEP,tracked at the Stage-2 development baseline
frontend/sensing/detector.py,windows,source,False,12003,f6b8d70dcd0b6941b846678107e83bfcf541d6de902becb6dcf7028b89cf383d,source at the windows side,KEEP,working copy matches the Stage-2 baseline
frontend/sensing/detector.py,server,source,False,12003,f6b8d70dcd0b6941b846678107e83bfcf541d6de902becb6dcf7028b89cf383d,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
frontend/sensing/simulator.py,github,source,True,7258,46970810a3425159abb83cdcbc80662c1b770f935358532f42ea03dcff22805d,source at the github side,KEEP,tracked at the Stage-2 development baseline
frontend/sensing/simulator.py,windows,source,False,7258,46970810a3425159abb83cdcbc80662c1b770f935358532f42ea03dcff22805d,source at the windows side,KEEP,working copy matches the Stage-2 baseline
frontend/sensing/simulator.py,server,source,False,7258,46970810a3425159abb83cdcbc80662c1b770f935358532f42ea03dcff22805d,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
frontend/sensing/waveform.py,github,source,True,6365,5f9b18564a7c1030171f1a64a38433e5a68d5ada9a6b58fb7ace87b297b8f783,source at the github side,KEEP,tracked at the Stage-2 development baseline
frontend/sensing/waveform.py,windows,source,False,6365,5f9b18564a7c1030171f1a64a38433e5a68d5ada9a6b58fb7ace87b297b8f783,source at the windows side,KEEP,working copy matches the Stage-2 baseline
frontend/sensing/waveform.py,server,source,False,6365,5f9b18564a7c1030171f1a64a38433e5a68d5ada9a6b58fb7ace87b297b8f783,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
frontend/station_geometry.py,server,source,False,2483,5c197e24cf68940c8d101e9b4ccc252a55a801592003cbe7b6580e34dc0fc69a,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
frontend/symbol_dataset.py,github,source,True,5315,e196469949eacde873a2f9c88f2b1a6ba7f4046f761c6f1dc7ee0d5828a1bc3c,source at the github side,KEEP,tracked at the Stage-2 development baseline
frontend/symbol_dataset.py,windows,source,False,5315,e196469949eacde873a2f9c88f2b1a6ba7f4046f761c6f1dc7ee0d5828a1bc3c,source at the windows side,KEEP,working copy matches the Stage-2 baseline
frontend/symbol_dataset.py,server,source,False,5315,e196469949eacde873a2f9c88f2b1a6ba7f4046f761c6f1dc7ee0d5828a1bc3c,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
frontend/symbol_level.py,server,source,False,12124,4a0f00058be221cd0caa2994841bb923dcb64e3b21001fb9f8dc11e25f6f41b0,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
frontend/symbol_level_gpu.py,server,source,False,20065,193849acb2e7b1a87de887c7bc6846634510fa35423ec2ac4ba0ef72e13269c7,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
frontend/tracker.py,server,source,False,17244,d580d03d0fc6f9cf2d28feadddfa07dda5602f457ba3fc9cd28adc5b2e61870c,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
frontend/tracking/__init__.py,github,source,True,78,685386e5a0f05e04aca1887ee5f1d8a9a9441fd3e6d2243ad5152f62d90263c8,source at the github side,KEEP,tracked at the Stage-2 development baseline
frontend/tracking/__init__.py,windows,source,False,78,685386e5a0f05e04aca1887ee5f1d8a9a9441fd3e6d2243ad5152f62d90263c8,source at the windows side,KEEP,working copy matches the Stage-2 baseline
frontend/tracking/__init__.py,server,source,False,78,685386e5a0f05e04aca1887ee5f1d8a9a9441fd3e6d2243ad5152f62d90263c8,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
frontend/tracking/cv_kf.py,github,source,True,9157,9d3d3338350ff2c438505bab67aeffba36fc66bb5b966dc915b1f12b48e54dd5,source at the github side,KEEP,tracked at the Stage-2 development baseline
frontend/tracking/cv_kf.py,windows,source,False,9157,9d3d3338350ff2c438505bab67aeffba36fc66bb5b966dc915b1f12b48e54dd5,source at the windows side,KEEP,working copy matches the Stage-2 baseline
frontend/tracking/cv_kf.py,server,source,False,9157,9d3d3338350ff2c438505bab67aeffba36fc66bb5b966dc915b1f12b48e54dd5,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
prediction/check_interfaces.py,server,source,False,13500,ca44fe86b5658e507d5d99cac22d08e8952d017e9962feda997fc7fee45e45a3,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
prediction/check_pennylane.py,server,source,False,14142,ac893ba94cd24ea6dcd181074b0cc115028e3cec4ebaf3e1af74f6ed1e09b9fe,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
prediction/check_plain_baseline.py,server,source,False,6235,8625458c78b28b878e90599f7506771ddb7d2765ab95863f536e091f5b511c56,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
prediction/check_primary_models.py,server,source,False,3749,562c7ad8d18ac8586ce1a0dac01b7adf62a5d9d43169222088b26da472404b78,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
prediction/check_quantum.py,server,source,False,14511,0a02711508b11e17767260146a09681327f06252537b67a058ad3c06410a647d,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
prediction/check_training.py,server,source,False,8808,aac2f311591af77b6593dba017639501a9309a737803d49b07e1c91c991034c4,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
prediction/classical.py,server,source,False,5051,5d9b3fe6b80350271b105ad8367c34120df090d566a81071f42ec77fa9e4e041,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
prediction/evaluation_cache.py,server,source,False,2687,095274ff0af7d50fd0c54ede0b1fa0035962b71d748101caffb7f1783fec50f0,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
prediction/model.py,server,source,False,1729,4d9a6f2e97591deb27f9027ae1fc0f978d7a4ab81c98cb835ab0d7b5ffac85cc,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
prediction/preflight.py,server,source,False,11370,808e50747d03c7e7ce2396c6fe034cae23115a0a6d6daef9d24c6273df733c9b,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
prediction/quantum.py,server,source,False,13914,a24636708d085a02cc9e3535b661f74c7d992d6bc9365e7b353117e6188c8792,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
prediction/quantum_torch_reference.py,server,source,False,11623,a9258fef7f90e16bab4a40177035c2920129cbf4d54af2e09f16b389276be61f,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
prediction/reference.py,server,source,False,5004,3442f1c0ab572780f234b71789f291f402cb591d3c6787895d90298a59ce76ee,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
prediction/temporal.py,server,source,False,6437,1c5e5f45bdff854eb7ff58a25221aad03dd9db2b70a8686d0fdaefd206f62f99,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
prediction/training.py,server,source,False,18251,27e746f9083bb67fc1b7cbb68d1c81672c22b6271b94861ce2c081e1ba065cb1,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
scripts/check_environment.py,server,source,False,2595,25964f51eab2136d1b5f33dbb50e86a42d6ea9b1b4c97010f492a9a7a239f70d,source at the server side,REVIEW,unique important server-only source (no Git copy)
scripts/check_evaluation_cache.py,server,source,False,3850,e0047feef36e1ee3b70d73b7726f335ff24053fb639e440c46e6c3a80dd79fea,source at the server side,REVIEW,unique important server-only source (no Git copy)
scripts/check_quantum_speed.py,server,source,False,7467,69ff43e23e1f4fd2a3a06c8924dfff6db8fc149374bfad3d78d6515072a8da51,source at the server side,REVIEW,unique important server-only source (no Git copy)
scripts/rebuild_f01d_gpu.py,server,source,False,1287,74320c6a453c36f54ab99623b19ce85a7c197f851608d69d2965bc38a805e085,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
scripts/run_f01d_gpu.py,server,source,False,4141,f4d3b4bae329802ee5bc3af5271775ec9b10480ba26f1f1e02dd48a91aaedf9b,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
scripts/run_f02.py,server,source,False,7492,8aa23d4e329471d7e964b27caaab325c2c9a51ff57e683a40b04930f1b106f6b,source at the server side,REVIEW,unique important server-only source (no Git copy)
scripts/run_f03_short.py,server,source,False,13017,4bf6d6905c08f5cb5cec428ef2f83f70a72f680c07b35ba0ad7728082fcccfc8,source at the server side,REVIEW,unique important server-only source (no Git copy)
scripts/run_f04.py,server,source,False,19816,a086a6fcaf78878fbaf9af7346b239536f1b4d5682061ff9a5fa4a3d49a164a4,source at the server side,REVIEW,unique important server-only source (no Git copy)
scripts/run_f05.py,server,source,False,10393,8a3718c85f333b09a743acf623dbf2da812103c4784c8f0ee5debe2ec9d130ae,source at the server side,REVIEW,unique important server-only source (no Git copy)
reports/2026_09_15_QGNN组会汇报_电路更新版.pptx,windows,result,False,316247,bedf83cce7e0c3ae946ce8be40c5e7273e4e59245ffca05ad5ac771dc84b66c5,untracked local artifact,REVIEW,untracked Stage-1 meeting artifact; no copy on the server; not in Git
reports/QGNN_审计与改进执行方案.md,windows,docs,False,18773,bbf23bd53e2bcd65310f7398405d9c72528c580ab59c2f01a12ebc0f92a7557a,untracked local artifact,REVIEW,untracked Stage-1 QGNN plan; no copy on the server; not in Git
data/,server,large_asset,False,3.3G,,large asset,KEEP,raw + formal datasets (f01e/f01d/f01_source/cleaned NGSIM); formal experiment assets
data/,windows,large_asset,False,2.57G,,large asset,KEEP,"partial local dataset copies (raw CSV, cleaned dataset, multitarget npz, prompt bank)"
models/gpt2,server,large_asset,False,526M,,large asset,KEEP,GPT-2 base weights; content also in Git only as config/merges
models/gpt2,windows,large_asset,False,526M,,large asset,REVIEW,duplicate of the server model weights
checkpoints/,server,large_asset,False,88M,,large asset,KEEP,Stage-1 QGAT candidate training checkpoints
results/,server,large_asset,False,990M,,large asset,KEEP,Stage-0/1 training runs; tracked subset also in Git
results/,windows,large_asset,False,3.16G,,large asset,REVIEW,local results include tracked files + duplicates; unique checkpoints present
reports/,server,large_asset,False,1.5G,,large asset,KEEP,current + historical reports; tracked subset in Git
reports/,windows,large_asset,False,663M,,large asset,REVIEW,local reports; only copy of two untracked Stage-1 artifacts (see CSV)
archive/,windows,large_asset,False,447M,,large asset,REVIEW,senior archive verification + bundles; manifests tracked in Git
archive/,server,large_asset,False,356K,,large asset,KEEP,small archive mirror
